AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8260DB007821,7821,River Forest,Foraois na hAbhann,River Forest,Foraois na hAbhann,,E0826830,700327,736864,53.3724284903265,-6.49231859129835,BCT,MKD,OTH,N,,826,TRUE
8260DB007819,7819,Intel Campus 2,Campas Intel 2,Intel Campus 2,Campas Intel 2,,E0826400,698351,736893,53.3730603021543,-6.52199331084068,BCT,MKD,OTH,N,,826,TRUE
8260DB007818,7818,Intel Campus 1,Campas Intel 1,Intel Campus 1,Campas Intel 1,,E0826400,698272,737068,53.3746471745054,-6.52312568477242,BCT,MKD,OTH,N,,826,TRUE
8260DB007817,7817,St. Wolstan's Abbey,Mainistir San Ualstain,St. Wolstan's Abbey,Mainistir San Ualstain,,E0261059,697838,732833,53.3366806302986,-6.53095480614249,BCT,MKD,OTH,N,,826,TRUE
8260DB007816,7816,St. Wolstan's Abbey,Mainistir San Ualstain,St. Wolstan's Abbey,Mainistir San Ualstain,,E0261059,697830,732816,53.3365293810052,-6.53108013217586,BCT,MKD,OTH,N,,826,TRUE
8260DB007815,7815,Shinkeen Road,Bóthar Shinkeen,Shinkeen Road,Bóthar Shinkeen,,E0826989,697830,732649,53.3350290552135,-6.53113169023517,BCT,MKD,OTH,N,,826,TRUE
8260DB007814,7814,Shinkeen Road,Bóthar Shinkeen,Shinkeen Road,Bóthar Shinkeen,,E0826989,697803,732636,53.3349172519543,-6.53154094790868,BCT,MKD,OTH,N,,826,TRUE
8260DB007813,7813,Rockfield Manor,Ceathrú na Cloiche,Rockfield Manor,Ceathrú na Cloiche,,E0826949,694202,736746,53.3724951994033,-6.58436643942043,BCT,MKD,OTH,N,,826,TRUE
8260DB007812,7812,Hazelhatch Station,Stn Chollchoille,Hazelhatch Station,Stn Chollchoille,,E0826652,698427,731365,53.3233829933783,-6.52256996470062,BCT,MKD,OTH,N,,826,TRUE
8260DB007811,7811,Primrose Hill,Cnoc an tSabhaircín,Primrose Hill,Cnoc an tSabhaircín,,E0826653,697606,732752,53.3359957526078,-6.53446200438286,BCT,MKD,OTH,N,,826,TRUE
8260DB007805,7805,Willow Avenue,Ascaill na Sailí,Willow Avenue,Ascaill na Sailí,,E0826653,697867,732505,53.3337285226314,-6.53062082437228,BCT,MKD,OTH,N,,826,TRUE
8260DB007804,7804,Willow Avenue,Ascaill na Sailí,Willow Avenue,Ascaill na Sailí,,E0826653,697870,732431,53.3330631529391,-6.53059865065478,BCT,MKD,OTH,N,,826,TRUE
8260DB007802,7802,Willowbrook Park,Saileach Shileáin,Willowbrook Park,Saileach Shileáin,,E0826960,696516,733935,53.346823735468,-6.55046195663259,BCT,MKD,OTH,N,,826,TRUE
8260DB007799,7799,Hayfield,Hayfield,Hayfield,Hayfield,,E0826513,693818,736527,53.3705959483675,-6.59020011144454,BCT,MKD,OTH,N,,826,TRUE
8260DB007798,7798,St Mary's Park,Páirc Mhuire,St Mary's Park,Páirc Mhuire,,E0826525,700672,736490,53.3690029859812,-6.48725508969091,BCT,MKD,OTH,N,,826,TRUE
8260DB007795,7795,Shinkeen Road,Bóthar Shinkeen,Shinkeen Road,Bóthar Shinkeen,,E0826653,697706,732668,53.3352226504152,-6.53298696035672,BCT,MKD,OTH,N,,826,TRUE
8260DB007794,7794,Shinkeen Road,Bóthar Shinkeen,Shinkeen Road,Bóthar Shinkeen,,E0826653,697742,732650,53.3350542933057,-6.53245218229742,BCT,MKD,OTH,N,,826,TRUE
8260DB007790,7790,Priory Lodge,Lste na Prióireachta,Priory Lodge,Lste na Prióireachta,,E0826053,696851,732601,53.3347778246485,-6.54584033797966,BCT,MKD,OTH,N,,826,TRUE
8260DB007789,7789,Priory Lodge,Lste na Prióireachta,Priory Lodge,Lste na Prióireachta,,E0826053,696903,732666,53.3353522721557,-6.54503998849556,BCT,MKD,OTH,N,,826,TRUE
8260DB007788,7788,Primrose Hill,Cnoc an tSabhaircín,Primrose Hill,Cnoc an tSabhaircín,,E0826653,697556,732773,53.3361936329131,-6.53520601182546,BCT,MKD,OTH,N,,826,TRUE
8260DB007785,7785,Old Hill,An Seanchnoc,Old Hill,An Seanchnoc,,E0826830,700078,736177,53.3663038161085,-6.49627647427375,BCT,MKD,OTH,N,,826,TRUE
8260DB007778,7778,M4 Business Park,Páirc Ghnó M4,M4 Business Park,Páirc Ghnó M4,,E0826843,696758,735275,53.3588181339872,-6.54641914480073,BCT,MKD,OTH,N,,826,TRUE
8260DB007777,7777,M4 Business Park,Páirc Ghnó M4,M4 Business Park,Páirc Ghnó M4,,E0826843,696788,735324,53.3592528620276,-6.54595363088118,BCT,MKD,OTH,N,,826,TRUE
8260DB007771,7771,Elton Court,Cúirt Elton,Elton Court,Cúirt Elton,,E0826046,699658,735557,53.3608131597406,-6.5027801364187,BCT,MKD,OTH,N,,826,TRUE
8260DB007770,7770,Leixlip Park,Pc Léim an Bhradáin,Leixlip Park,Pc Léim an Bhradáin,,E0826046,699633,735518,53.3604674999842,-6.50316786596959,BCT,MKD,OTH,N,,826,TRUE
8260DB007744,7744,Celbridge Road,Br Chill Droichid,Celbridge Road,Br Chill Droichid,,E0826193,699113,734307,53.3496857208963,-6.51135637759544,BCT,MKD,OTH,N,,826,TRUE
8260DB007745,7745,Church Road,Bóthar an Teampaill,Church Road,Bóthar an Teampaill,,E0826960,696282,733336,53.3414849064876,-6.55415718286556,BCT,MKD,OTH,N,,826,TRUE
8260DB007746,7746,Church Road,Bóthar an Teampaill,Church Road,Bóthar an Teampaill,,E0826960,696226,733225,53.3404978581108,-6.55503154552309,BCT,MKD,OTH,N,,826,TRUE
8260DB007747,7747,Canoe Club,Club Canoe,Canoe Club,Club Canoe,,E0826193,699117,734193,53.3486608085973,-6.51133200800673,BCT,MKD,OTH,N,,826,TRUE
8260DB007764,7764,Hazelhatch Road,Bóthar Chollchoille,Hazelhatch Road,Bóthar Chollchoille,,E0826653,697937,731987,53.3290618729567,-6.52973027620656,BCT,MKD,OTH,N,,826,TRUE
8260DB007765,7765,Hazelhatch Road,Bóthar Chollchoille,Hazelhatch Road,Bóthar Chollchoille,,E0826653,697958,731946,53.3286896449648,-6.52942779884341,BCT,MKD,OTH,N,,826,TRUE
8260DB007766,7766,Hazelhatch Station,Stn Chollchoille,Hazelhatch Station,Stn Chollchoille,,E0826652,698448,731388,53.3235857216706,-6.52224772048834,BCT,MKD,OTH,N,,826,TRUE
8260DB007767,7767,Hewlett Packard,Hewlett Packard,Hewlett Packard,Hewlett Packard,,E0826409,699326,734821,53.354263489391,-6.50799710770302,BCT,MKD,OTH,N,,826,TRUE
8260DB07758,7758,Leixlip Village,Léim an Bhradáin,Leixlip Village,Léim an Bhradáin,,E0826046,700445,735888,53.3636379227684,-6.49085597159246,BCT,MKD,OTH,N,,826,TRUE
8260DB006164,6164,Glen Easton,Gleann Easton,Glen Easton,Gleann Easton,Easton Road,E0826046,698699,735968,53.3646853613552,-6.51705421045059,BCT,MKD,OTH,W,,826,TRUE
8260DB003996,3996,Captain's Hill,Cnoc an Chaptaein,Captain's Hill,Cnoc an Chaptaein,Captain's Hill,E0261055,700726,736732,53.3711667701934,-6.48636688848523,BCT,MKD,OTH,S,,826,TRUE
826000002,,Sarsfields GAA,,,,,E0261037,679262,716057,53.1890537321764,-6.81397973429752,BCT,CUS,OTH,N,,826,TRUE
826000009,,Newbridge Train Station,,,,,E0826001,679553,715640,53.1852634740408,-6.80973021076575,BCT,CUS,OTH,N,,826,TRUE
826000013,,Sarsfield GAA,,,,,E0826888,679181,715904,53.1876910472738,-6.8152293745706,BCT,CUS,OTH,N,,826,TRUE
826000015,,Ballymore Inn Pub,,,,,E0826048,692634,710142,53.1337505462259,-6.61566124177884,BCT,CUS,OTH,N,,826,TRUE
826000016,,Naas Popular Square West,,,,,E0826019,689349,719730,53.2204567022993,-6.66205990605494,BCT,CUS,OTH,N,,826,TRUE
826000017,,Sallins Rail Station,,,,,E0826031,689150,722602,53.2462940404462,-6.66423581751603,BCT,CUS,OTH,N,,826,TRUE
8260B133371,133371,Kellerhers Cross,Cr Uí Chéilleachair,Kellerhers Cross,Cr Uí Chéilleachair,,E0826718,683977,741854,53.4201119357144,-6.73662197903148,BCT,MKD,OTH,N,,826,TRUE
826000018,,Crosskeys Service Station,,,,,E0826009,665911,706406,53.1041518229084,-7.01570402512953,BCT,CUS,OTH,N,,826,TRUE
826000019,,Crosskeys Service Station,,,,,E0826009,665899,706406,53.1041533043851,-7.01588320077744,BCT,MKD,OTH,N,,826,TRUE
8260DB008046,8046,Accomodation Road,Accomodation Road,Accomodation Road,Accomodation Road,,E0826830,699532,736096,53.3656791736784,-6.50450282120474,BCT,MKD,OTH,N,,826,TRUE
8260DB008049,8049,Louisa Bridge Stn,Louisa Bridge Stn,Louisa Bridge Stn,Louisa Bridge Stn,,E0826830,699637,736442,53.3687678042782,-6.50281675761999,BCT,MKD,OTH,N,,826,TRUE
826000021,,Carrig Glen,,,,,E0826042,680429,704098,53.0814238355169,-6.7995211325736,BCT,CUS,OTH,N,,826,TRUE
826000022,,Carrig Glen,,,,,E0826042,680442,704084,53.0812960834255,-6.79933064246281,BCT,CUS,OTH,N,,826,TRUE
826000023,,Mel's Bar,,,,,E0826036,678388,700453,53.0489751152355,-6.8308652449245,BCT,CUS,OTH,N,,826,TRUE
826000024,,Mel's Bar,,,,,E0826036,678395,700460,53.0490369879033,-6.83075916318355,BCT,CUS,OTH,N,,826,TRUE
8260VIR08053,,Cellbridge Road,,,,,E0826160,699267,733676,53.3439880236712,-6.50924200851998,BCT,CUS,OTH,N,,826,TRUE
826000026,,Newbridge Train Station,,,,,E0826972,679641,715614,53.1850166986345,-6.80842034494026,BCT,MKD,OTH,N,,826,TRUE
826000028,,Caragh Church,,,,,E0826051,684842,721520,53.2372780708317,-6.72905426565049,BCT,CUS,OTH,N,,826,TRUE
826000027,,Caraghview Housing Estate,,,,,E0261003,684682,721697,53.2388939224689,-6.73140341839419,BCT,CUS,OTH,N,,826,TRUE
8260DB008079,8079,Manor Mills SC,Siopadóireachta Muilte na Mhainéir,Manor Mills SC,IS Muilte Mhainéir,,E0826015,693599,737736,53.3814966249175,-6.5931319518119,BCT,MKD,OTH,E,,826,TRUE
8260DB008085,8085,Manor Mills SC,Siopadóireachta Muilte na Mhainéir,Manor Mills SC,IS Muilte Mhainéir,,E0826015,693568,737825,53.3823017044893,-6.59357139994855,BCT,MKD,OTH,W,,826,TRUE
8260DB008080,8080,Moyglare Road,Bóthar Moyglare,Moyglare Road,Bóthar Moyglare,,E0826015,693391,738241,53.3860704258803,-6.59610806464704,BCT,MKD,OTH,N,,826,TRUE
8260DB008084,8084,Moyglare Road,Bóthar Moyglare,Moyglare Road,Bóthar Moyglare,,E0826015,693440,738142,53.3851723314902,-6.59540099933414,BCT,MKD,OTH,S,,826,TRUE
8260DB008081,8081,Moyglare Abbey,Mainistir Moyglare,Moyglare Abbey,Mainistir Moyglare,,E0826015,693232,738704,53.3902581740153,-6.59836078053264,BCT,MKD,OTH,N,,826,TRUE
8260DB008083,8083,Moyglare Abbey,Mainistir Moyglare,Moyglare Abbey,Mainistir Moyglare,,E0826015,693223,738774,53.3908886538686,-6.59847537990874,BCT,MKD,OTH,S,,826,TRUE
8260CO11089,11089,Killeenlea,An Cillín Liath,Killeenlea,An Cillín Liath,,E0826711,695508,732369,53.3329374906748,-6.56606762421777,BCT,MKD,OTH,N,,826,TRUE
8260CCO11090,11090,Prosperous Rd,Br An Chorrchoill,Prosperous Rd,Br An Chorrchoill,,E0826054,687521,727515,53.2907067430369,-6.68728505089215,BCT,MKD,OTH,N,,826,TRUE
826000175,,Adjacent Ballymany Roundabout,,,,,E0826142,678490,713189,53.1633983190861,-6.8262324125136,BCT,CUS,OTH,N,,826,TRUE
826000029,,Bord Na Mona,,,,,E0826001,680461,714737,53.1770133640804,-6.79637518999003,BCT,CUS,OTH,N,,826,TRUE
826000030,,Bord Na Mona,,,,,E0826001,680479,714732,53.1769657176604,-6.7961072490149,BCT,CUS,OTH,N,,826,TRUE
826000031,,Church Gate,,,,,E0826539,694991,717863,53.2027047145695,-6.57815800311164,BCT,CUS,OTH,N,,826,TRUE
8260B133391,133391,Ferrans Lock,Loc an Fhearainn,Ferrans Lock,Loc an Fhearainn,,E0826721,685618,740977,53.4119688289508,-6.71217910749488,BCT,MKD,OTH,N,,826,TRUE
8260B133411,133411,Ferrans Lock,Loc an Fhearainn,Ferrans Lock,Loc an Fhearainn,,E0826721,685636,740977,53.4119659094738,-6.71190843601763,BCT,MKD,OTH,N,,826,TRUE
8260B134061,134061,Millerstown,Baile an Mhuilleora,Millerstown,Baile an Mhuilleora,,E0311099,689342,739234,53.3956920074561,-6.65667463945924,BCT,MKD,OTH,N,,826,TRUE
8260B134081,134081,Millerstown,Baile an Mhuilleora,Millerstown,Baile an Mhuilleora,,E0311099,689282,739266,53.3959896520642,-6.65756746497267,BCT,MKD,OTH,N,,826,TRUE
8260GD11160,11160,Johnstownbridge,Baile Sheáin,Johnstownbridge,Baile Sheáin,,E0826005,676061,739683,53.401805647351,-6.85620900609719,BCT,MKD,OTH,N,,826,TRUE
8260GD11161,11161,Johnstownbridge,Baile Shéain,Johnstownbridge,Baile Shéain,,E0826005,676173,739720,53.4021219516542,-6.85451621029172,BCT,MKD,OTH,N,,826,TRUE
827000002,,Callan,Callainn,Callan,Callainn,,E0827049,641127,643378,52.5401907315297,-7.39372675385792,BCT,CUS,OTH,SW,827G000001,827,TRUE
827000003,,Callan,Callainn,Callan,Callainn,,E0827049,641311,643739,52.5434213485791,-7.39096958414199,BCT,CUS,OTH,NE,827G000002,827,TRUE
8270CD10991,10991,Stephens Street,Sráid Mhic Stiofáin,Stephens Street,Sráid Mhic Stiofáin,,E0827010,650057,655647,52.6497088521751,-7.26024119811154,BCT,MKD,OTH,N,827G000003,827,TRUE
8270CD10992,10992,Stephens Street,Sráid Mhic Stiofáin,Stephens Street,Sráid Mhic Stiofáin,,E0827010,650064,655641,52.6496542829851,-7.26013866937122,BCT,MKD,OTH,N,827G000004,827,TRUE
8270PB10329,10329,Glendine Inn,Óstán Glendine,Glendine Inn,Óstán Glendine,,E0827010,650637,657281,52.6643401353871,-7.25141974324809,BCT,CUS,OTH,N,827G000006,827,TRUE
8270B3510101,351011,Castlecomber Church,Eag Chais an Chomair,Castlecomber Church,Eag Chais an Chomair,,E0827050,653264,672639,52.8021109492421,-7.21009711420437,BCT,MKD,OTH,S,827G000007,827,TRUE
8270B105951,105951,Side Road,,,,,E0827013,656914,676165,52.8334256576672,-7.15535984769838,BCT,CUS,OTH,NE,827G000008,827,TRUE
8270B105941,105941,Side Road,,,,,E0827013,656922,676154,52.833325958969,-7.15524305456654,BCT,CUS,OTH,SW,827G000008,827,TRUE
827000013,,Belmont Road,Bóthar Belmont,Belmont Road,Bóthar Belmont,,E0827053,661984,613658,52.2711167248654,-7.09180085085689,BCT,CUS,OTH,NE,827G000011,827,TRUE
827000014,,Ferrybank Shopping C,IS Phort an Chalaidh,Ferrybank Shopping C,IS Phort an Chalaidh,,E0827053,661667,613406,52.2688875174662,-7.09649100425413,BCT,CUS,OTH,SW,827G000012,827,TRUE
827000023,,Ferrybank Shopping C,IS Phort an Chalaidh,Ferrybank Shopping C,IS Phort an Chalaidh,,E0827053,661655,613413,52.2689517746634,-7.09666551878785,BCT,CUS,OTH,SW,827G000012,827,TRUE
827000016,,Inistioge,Inis Tíog,Inistioge,Inis Tíog,,E0827007,663464,637855,52.4884114278656,-7.06553897827152,BCT,CUS,OTH,SE,827G000014,827,TRUE
827000017,,Freshford,Achadh Úr,Freshford,Achadh Úr,,E0827002,640655,664773,52.7325139764771,-7.39805078733007,BCT,CUS,OTH,E,827G000015,827,TRUE
827000018,,Kilkenny Street,,,,,E0827002,640656,664765,52.7324420024268,-7.39803697228688,BCT,MKD,OTH,N,827G000015,827,TRUE
827000020,,Crosspatrick,Crois Phádraig,Crosspatrick,Crois Phádraig,,E0827054,626873,666946,52.7529042091098,-7.60192624881173,BCT,CUS,OTH,W,827G000017,827,TRUE
827000022,,Sallypark,Páirc na Saileach,Sallypark,Páirc na Saileach,,E0827053,659784,613286,52.2680168749001,-7.12409733008217,BCT,CUS,OTH,W,827G000018,827,TRUE
827000024,,Ashbrook,Sruth na Fuinseoige,Ashbrook,Sruth na Fuinseoige,,E0827053,660748,613558,52.2703558656006,-7.10992652189223,BCT,MKD,OTH,SE,827G000020,827,TRUE
827000029,,Clonmantagh,An Chloch Mhantach,Clonmantagh,An Chloch Mhantach,,E0827028,636115,663857,52.7246035615836,-7.46536860429327,BCT,CUS,OTH,SE,827G000022,827,TRUE
8270TR000154,,Mcsorleys Bar And Grill,,,,Lower Johns Street,E0827010,650874,656097,52.6536771150759,-7.24809905051683,TXR,,,,827G000024,827,TRUE
8270TR000153,,Langtons Pub,,,,Lower Johns Street,E0827010,650858,656065,52.6533910245106,-7.24834043544645,TXR,,,,827G000025,827,TRUE
8270TR000152,,Kilkenny Station,,,,Dublin Road,E0827010,651142,656190,52.6544877288547,-7.24412405791998,TXR,,,,827G000026,827,TRUE
8270TR000155,,Dunnes Stores,,,,X,E0827010,650667,656016,52.6529685210032,-7.25117059525018,TXR,,,,827G000028,827,TRUE
8270TR000157,,Left Bank Bar,,,,The Parade,E0827010,650648,655749,52.6505707085388,-7.25149235852815,TXR,,,,827G000029,827,TRUE
8270TR000156,,Murphy Stuart Insurances Ltd,,,,Dean Street,E0827010,650217,656269,52.655284124147,-7.25778222246783,TXR,,,,827G000030,827,TRUE
8270PB001205,,Jenkinstown,Corclach,Jenkinstown,Corclach,N77,E0827054,647633,663372,52.7193535716332,-7.29494359980627,BCT,CUS,OTH,NW,827G000041,827,TRUE
8270PB001207,,Jenkinstown,Corclach,Jenkinstown,Corclach,N77,E0827054,647654,663384,52.7194595695895,-7.29463104680177,BCT,CUS,OTH,SE,827G000041,827,TRUE
8270PB001232,,Ballyragget,Béal Átha Ragad,Ballyragget,Béal Átha Ragad,Market Square,E0827047,644902,671082,52.7888784802377,-7.33430891583249,BCT,CUS,OTH,E,827G000044,827,TRUE
8270PB001236,,Ballyragget,Béal Átha Ragad,Ballyragget,Béal Átha Ragad,Market Square,E0827047,644903,671079,52.7888514355744,-7.334294503043,BCT,CUS,OTH,W,827G000044,827,TRUE
8270PB001230,,Seven Cross Roads,Seacht Crosbhóithre,Seven Cross Roads,Seacht Crosbhóithre,R694,E0827047,647831,672017,52.7970298707426,-7.2907521109237,BCT,CUS,OTH,W,827G000046,827,TRUE
8270PB001237,,Seven Cross Roads,Seacht Crosbhóithre,Seven Cross Roads,Seacht Crosbhóithre,R694,E0827047,647830,672029,52.7971378042182,-7.29076518357165,BCT,CUS,OTH,E,827G000046,827,TRUE
8270PB001222,,Clara,Clárach,Clara,Clárach,,E0827054,657232,655259,52.6455125952302,-7.15428575182963,BCT,CUS,OTH,NE,827G000047,827,TRUE
8270PB001249,,Byrnesgrove,Baile na gCnáthach,Byrnesgrove,Baile na gCnáthach,R694,E0827054,649069,672539,52.8016099784145,-7.27231808637501,BCT,CUS,OTH,W,827G000055,827,TRUE
8270PB001246,,Byrnesgrove,Baile na gCnáthach,Byrnesgrove,Baile na gCnáthach,R694,E0827054,649064,672556,52.8017632124903,-7.27238967860291,BCT,CUS,OTH,NE,827G000055,827,TRUE
8270PB001180,,Tourist Information Office Rose,,,,Rose Inn Street,E0827010,650651,655841,52.6513972523937,-7.25143390608428,BCT,CUS,OTH,N,827G000062,827,TRUE
8270PB001188,,Moneenroe,An Móinín Rua,Moneenroe,An Móinín Rua,N78,E0827013,656931,676155,52.8333339952828,-7.15510933057064,BCT,CUS,OTH,SW,827G000065,827,TRUE
8270PB001187,,Moneenroe,An Móinín Rua,Moneenroe,An Móinín Rua,N78,E0827013,656916,676169,52.8334613934187,-7.15532947258549,BCT,CUS,OTH,NE,827G000065,827,TRUE
8270PB001130,,Goresbridge,An Droichead Nua,Goresbridge,An Droichead Nua,,E0827004,668089,653628,52.6296019575885,-6.99421344899717,BCT,CUS,OTH,NE,827G000069,827,TRUE
8270PB001134,,Graiguenamanagh,Gráig na Manach,Graiguenamanagh,Gráig na Manach,,E0827006,670798,643961,52.5423821933247,-6.9562701184409,BCT,CUS,OTH,SE,827G000072,827,TRUE
8270PB001191,,Kiltown Cross,Crois An Chill,Kiltown Cross,Crois An Chill,,E0827016,669185,633638,52.4498187257474,-6.9821899496563,BCT,CUS,OTH,NW,827G000077,827,TRUE
827000057,,Urlingford,Áth na nUrlainn,Urlingford,Áth na nUrlainn,,E0827018,627929,663135,52.7185988656878,-7.58660815415876,BCT,CUS,OTH,NE,827G000079,827,TRUE
8270LL10030,10030,Urlingford,Áth na nUrlainn,Urlingford,Áth na nUrlainn,R369,E0827018,627946,663111,52.7183822847542,-7.58635857588985,BCT,CUS,OTH,SW,827G000079,827,TRUE
8270B1553301,,Urlingford,Áth na nUrlainn,Urlingford,Áth na nUrlainn,R369,E0827018,627888,663086,52.7181605848871,-7.58721915704004,BCT,CUS,OTH,NE,827G000079,827,TRUE
8270B3306501,330651,Ballyhale,Baile Héil,Ballyhale,Baile Héil,,E0827019,654321,635403,52.4673609540984,-7.20054705232274,BCT,CUS,OTH,S,827G000083,827,TRUE
8270B3356001,335601,Kilkenny,Cill Chainnigh,Kilkenny,Cill Chainnigh,The Parade,E0827010,650687,655748,52.6505580796968,-7.25091619946614,BCT,CUS,OTH,SE,827G000084,827,TRUE
8270B3356002,,Kilkenny,Cill Chainnigh,Kilkenny,Cill Chainnigh,The Parade,E0827010,650683,655740,52.6504865555991,-7.25097653706738,BCT,CUS,OTH,NW,827G000084,827,TRUE
8270B12101,12101,Kilkenny Railway Station,,,,Dublin Road,E0827010,651143,656187,52.6544606730041,-7.2441097444009,BCT,MKD,OTH,SE,827G000085,827,TRUE
8270B3378002,337802,Kilkenny Railway Station,,,,Dublin Road,E0827010,651148,656185,52.6544422272676,-7.24403616177093,BCT,MKD,OTH,SE,827G000085,827,TRUE
8270B3378001,337801,Kilkenny Station,Stn Chill Chainnigh,Kilkenny Station,Stn Chill Chainnigh,Dublin Road,E0827010,651143,656187,52.6544606730041,-7.2441097444009,BCT,MKD,OTH,SE,827G000085,827,TRUE
8270B136121,136121,Mullinavat,Muileann an Bhata,Mullinavat,Muileann an Bhata,,E0827032,656450,624399,52.3682477629909,-7.17107431904384,BCT,MKD,OTH,S,827G000086,827,TRUE
8270B3386701,338671,Mullinavat,Muileann an Bhata,Mullinavat,Muileann an Bhata,,E0827032,656457,624451,52.368714390708,-7.17096279141866,BCT,MKD,OTH,S,827G000086,827,TRUE
8270PB001225,,Mullinvat,Muileann an Bhata,Mullinvat,Muileann an Bhata,,E0827032,656463,624441,52.3686238979666,-7.17087637783643,BCT,CUS,OTH,N,827G000086,827,TRUE
8270B3511602,351162,Bennettsbridge,Droichead Binéid,Bennettsbridge,Droichead Binéid,Main Street,E0827048,655268,649255,52.5917574818876,-7.18430802699584,BCT,MKD,OTH,SE,827G000089,827,TRUE
8270B3511601,351161,Bennetsbridge,Droichead Binéid,Bennetsbridge,Droichead Binéid,Main Street,E0827048,655262,649300,52.5921625139921,-7.18438906087873,BCT,CUS,OTH,N,827G000089,827,TRUE
8270B3512601,351261,Glenmore,An Gleann Mór,Glenmore,An Gleann Mór,N25,E0827041,666563,622891,52.3535604752685,-7.02289322365952,BCT,MKD,OTH,SW,827G000090,827,TRUE
